geração,Id_Barra,Nome_Barra,Tamanho Geometrico (cm),Tamanho de Corte (cm),Fitness,No1_X,No1_Y,No2_X,No2_Y,Estado
19,1,AB,12.0,14.0,0.1982,0.0,0.0,12.0,0.0,Neutra
19,2,BC,9.5254,13.5254,0.1982,12.0,0.0,21.5254,0.0,Tensionada
19,3,CD,9.5254,13.5254,0.1982,21.5254,0.0,31.0507,0.0,Tensionada
19,4,DE,12.0,14.0,0.1982,31.0507,0.0,43.0507,0.0,Neutra
19,5,FG,12.0279,16.0279,0.1982,0.0,6.0998,12.0,5.2808,Comprimida
19,6,GH,9.529,13.529,0.1982,12.0,5.2808,21.5254,5.5429,Comprimida
19,7,HI,9.529,13.529,0.1982,21.5254,5.5429,31.0507,5.2808,Comprimida
19,8,IJ,12.0279,16.0279,0.1982,31.0507,5.2808,43.0507,6.0998,Comprimida
19,9,AF,6.0998,8.0998,0.1982,0.0,0.0,0.0,6.0998,Comprimida
19,10,GB,5.2808,9.2808,0.1982,12.0,5.2808,12.0,0.0,Comprimida
19,11,HC,5.5429,9.5429,0.1982,21.5254,5.5429,21.5254,0.0,Tensionada
19,12,ID,5.2808,9.2808,0.1982,31.0507,5.2808,31.0507,0.0,Comprimida
19,13,EJ,6.0998,8.0998,0.1982,43.0507,0.0,43.0507,6.0998,Comprimida
19,14,FB,13.4613,17.4613,0.1982,0.0,6.0998,12.0,0.0,Tensionada
19,15,GC,10.8912,14.8912,0.1982,12.0,5.2808,21.5254,0.0,Tensionada
19,16,IC,10.8912,14.8912,0.1982,31.0507,5.2808,21.5254,0.0,Tensionada
19,17,JD,13.4613,17.4613,0.1982,43.0507,6.0998,31.0507,0.0,Tensionada
20,1,AB,12.0,14.0,0.1982,0.0,0.0,12.0,0.0,Neutra
20,2,BC,9.5254,13.5254,0.1982,12.0,0.0,21.5254,0.0,Tensionada
20,3,CD,9.5254,13.5254,0.1982,21.5254,0.0,31.0507,0.0,Tensionada
20,4,DE,12.0,14.0,0.1982,31.0507,0.0,43.0507,0.0,Neutra
20,5,FG,12.0279,16.0279,0.1982,0.0,6.0998,12.0,5.2808,Comprimida
20,6,GH,9.529,13.529,0.1982,12.0,5.2808,21.5254,5.5429,Comprimida
20,7,HI,9.529,13.529,0.1982,21.5254,5.5429,31.0507,5.2808,Comprimida
20,8,IJ,12.0279,16.0279,0.1982,31.0507,5.2808,43.0507,6.0998,Comprimida
20,9,AF,6.0998,8.0998,0.1982,0.0,0.0,0.0,6.0998,Comprimida
20,10,GB,5.2808,9.2808,0.1982,12.0,5.2808,12.0,0.0,Comprimida
20,11,HC,5.5429,9.5429,0.1982,21.5254,5.5429,21.5254,0.0,Tensionada
20,12,ID,5.2808,9.2808,0.1982,31.0507,5.2808,31.0507,0.0,Comprimida
20,13,EJ,6.0998,8.0998,0.1982,43.0507,0.0,43.0507,6.0998,Comprimida
20,14,FB,13.4613,17.4613,0.1982,0.0,6.0998,12.0,0.0,Tensionada
20,15,GC,10.8912,14.8912,0.1982,12.0,5.2808,21.5254,0.0,Tensionada
20,16,IC,10.8912,14.8912,0.1982,31.0507,5.2808,21.5254,0.0,Tensionada
20,17,JD,13.4613,17.4613,0.1982,43.0507,6.0998,31.0507,0.0,Tensionada
21,1,AB,12.0,14.0,0.1982,0.0,0.0,12.0,0.0,Neutra
21,2,BC,9.5254,13.5254,0.1982,12.0,0.0,21.5254,0.0,Tensionada
21,3,CD,9.5254,13.5254,0.1982,21.5254,0.0,31.0507,0.0,Tensionada
21,4,DE,12.0,14.0,0.1982,31.0507,0.0,43.0507,0.0,Neutra
21,5,FG,12.0279,16.0279,0.1982,0.0,6.0998,12.0,5.2808,Comprimida
21,6,GH,9.529,13.529,0.1982,12.0,5.2808,21.5254,5.5429,Comprimida
21,7,HI,9.529,13.529,0.1982,21.5254,5.5429,31.0507,5.2808,Comprimida
21,8,IJ,12.0279,16.0279,0.1982,31.0507,5.2808,43.0507,6.0998,Comprimida
21,9,AF,6.0998,8.0998,0.1982,0.0,0.0,0.0,6.0998,Comprimida
21,10,GB,5.2808,9.2808,0.1982,12.0,5.2808,12.0,0.0,Comprimida
21,11,HC,5.5429,9.5429,0.1982,21.5254,5.5429,21.5254,0.0,Tensionada
21,12,ID,5.2808,9.2808,0.1982,31.0507,5.2808,31.0507,0.0,Comprimida
21,13,EJ,6.0998,8.0998,0.1982,43.0507,0.0,43.0507,6.0998,Comprimida
21,14,FB,13.4613,17.4613,0.1982,0.0,6.0998,12.0,0.0,Tensionada
21,15,GC,10.8912,14.8912,0.1982,12.0,5.2808,21.5254,0.0,Tensionada
21,16,IC,10.8912,14.8912,0.1982,31.0507,5.2808,21.5254,0.0,Tensionada
21,17,JD,13.4613,17.4613,0.1982,43.0507,6.0998,31.0507,0.0,Tensionada
22,1,AB,11.9689,13.9689,0.1993,0.0,0.0,11.9689,0.0,Neutra
22,2,BC,9.757,13.757,0.1993,11.9689,0.0,21.7258,0.0,Tensionada
22,3,CD,9.757,13.757,0.1993,21.7258,0.0,31.4828,0.0,Tensionada
22,4,DE,11.9689,13.9689,0.1993,31.4828,0.0,43.4516,0.0,Neutra
22,5,FG,11.969,15.969,0.1993,0.0,5.3867,11.9689,5.4396,Comprimida
22,6,GH,9.771,13.771,0.1993,11.9689,5.4396,21.7258,5.9624,Comprimida
22,7,HI,9.771,13.771,0.1993,21.7258,5.9624,31.4828,5.4396,Comprimida
22,8,IJ,11.969,15.969,0.1993,31.4828,5.4396,43.4516,5.3867,Comprimida
22,9,AF,5.3867,7.3867,0.1993,0.0,0.0,0.0,5.3867,Comprimida
22,10,GB,5.4396,9.4396,0.1993,11.9689,5.4396,11.9689,0.0,Comprimida
22,11,HC,5.9624,9.9624,0.1993,21.7258,5.9624,21.7258,0.0,Tensionada
22,12,ID,5.4396,9.4396,0.1993,31.4828,5.4396,31.4828,0.0,Comprimida
22,13,EJ,5.3867,7.3867,0.1993,43.4516,0.0,43.4516,5.3867,Comprimida
22,14,FB,13.1252,17.1252,0.1993,0.0,5.3867,11.9689,0.0,Tensionada
22,15,GC,11.1709,15.1709,0.1993,11.9689,5.4396,21.7258,0.0,Tensionada
22,16,IC,11.1709,15.1709,0.1993,31.4828,5.4396,21.7258,0.0,Tensionada
22,17,JD,13.1252,17.1252,0.1993,43.4516,5.3867,31.4828,0.0,Tensionada
23,1,AB,11.9689,13.9689,0.1993,0.0,0.0,11.9689,0.0,Neutra
23,2,BC,9.757,13.757,0.1993,11.9689,0.0,21.7258,0.0,Tensionada
23,3,CD,9.757,13.757,0.1993,21.7258,0.0,31.4828,0.0,Tensionada
23,4,DE,11.9689,13.9689,0.1993,31.4828,0.0,43.4516,0.0,Neutra
23,5,FG,11.969,15.969,0.1993,0.0,5.3867,11.9689,5.4396,Comprimida
23,6,GH,9.771,13.771,0.1993,11.9689,5.4396,21.7258,5.9624,Comprimida
23,7,HI,9.771,13.771,0.1993,21.7258,5.9624,31.4828,5.4396,Comprimida
23,8,IJ,11.969,15.969,0.1993,31.4828,5.4396,43.4516,5.3867,Comprimida
23,9,AF,5.3867,7.3867,0.1993,0.0,0.0,0.0,5.3867,Comprimida
23,10,GB,5.4396,9.4396,0.1993,11.9689,5.4396,11.9689,0.0,Comprimida
23,11,HC,5.9624,9.9624,0.1993,21.7258,5.9624,21.7258,0.0,Tensionada
23,12,ID,5.4396,9.4396,0.1993,31.4828,5.4396,31.4828,0.0,Comprimida
23,13,EJ,5.3867,7.3867,0.1993,43.4516,0.0,43.4516,5.3867,Comprimida
23,14,FB,13.1252,17.1252,0.1993,0.0,5.3867,11.9689,0.0,Tensionada
23,15,GC,11.1709,15.1709,0.1993,11.9689,5.4396,21.7258,0.0,Tensionada
23,16,IC,11.1709,15.1709,0.1993,31.4828,5.4396,21.7258,0.0,Tensionada
23,17,JD,13.1252,17.1252,0.1993,43.4516,5.3867,31.4828,0.0,Tensionada
24,1,AB,11.9689,13.9689,0.1993,0.0,0.0,11.9689,0.0,Neutra
24,2,BC,9.757,13.757,0.1993,11.9689,0.0,21.7258,0.0,Tensionada
24,3,CD,9.757,13.757,0.1993,21.7258,0.0,31.4828,0.0,Tensionada
24,4,DE,11.9689,13.9689,0.1993,31.4828,0.0,43.4516,0.0,Neutra
24,5,FG,11.969,15.969,0.1993,0.0,5.3867,11.9689,5.4396,Comprimida
24,6,GH,9.771,13.771,0.1993,11.9689,5.4396,21.7258,5.9624,Comprimida
24,7,HI,9.771,13.771,0.1993,21.7258,5.9624,31.4828,5.4396,Comprimida
24,8,IJ,11.969,15.969,0.1993,31.4828,5.4396,43.4516,5.3867,Comprimida
24,9,AF,5.3867,7.3867,0.1993,0.0,0.0,0.0,5.3867,Comprimida
24,10,GB,5.4396,9.4396,0.1993,11.9689,5.4396,11.9689,0.0,Comprimida
24,11,HC,5.9624,9.9624,0.1993,21.7258,5.9624,21.7258,0.0,Tensionada
24,12,ID,5.4396,9.4396,0.1993,31.4828,5.4396,31.4828,0.0,Comprimida
24,13,EJ,5.3867,7.3867,0.1993,43.4516,0.0,43.4516,5.3867,Comprimida
24,14,FB,13.1252,17.1252,0.1993,0.0,5.3867,11.9689,0.0,Tensionada
24,15,GC,11.1709,15.1709,0.1993,11.9689,5.4396,21.7258,0.0,Tensionada
24,16,IC,11.1709,15.1709,0.1993,31.4828,5.4396,21.7258,0.0,Tensionada
24,17,JD,13.1252,17.1252,0.1993,43.4516,5.3867,31.4828,0.0,Tensionada
25,1,AB,11.9689,13.9689,0.1993,0.0,0.0,11.9689,0.0,Neutra
25,2,BC,9.757,13.757,0.1993,11.9689,0.0,21.7258,0.0,Tensionada
25,3,CD,9.757,13.757,0.1993,21.7258,0.0,31.4828,0.0,Tensionada
25,4,DE,11.9689,13.9689,0.1993,31.4828,0.0,43.4516,0.0,Neutra
25,5,FG,11.969,15.969,0.1993,0.0,5.3867,11.9689,5.4396,Comprimida
25,6,GH,9.771,13.771,0.1993,11.9689,5.4396,21.7258,5.9624,Comprimida
25,7,HI,9.771,13.771,0.1993,21.7258,5.9624,31.4828,5.4396,Comprimida
25,8,IJ,11.969,15.969,0.1993,31.4828,5.4396,43.4516,5.3867,Comprimida
25,9,AF,5.3867,7.3867,0.1993,0.0,0.0,0.0,5.3867,Comprimida
25,10,GB,5.4396,9.4396,0.1993,11.9689,5.4396,11.9689,0.0,Comprimida
25,11,HC,5.9624,9.9624,0.1993,21.7258,5.9624,21.7258,0.0,Tensionada
25,12,ID,5.4396,9.4396,0.1993,31.4828,5.4396,31.4828,0.0,Comprimida
25,13,EJ,5.3867,7.3867,0.1993,43.4516,0.0,43.4516,5.3867,Comprimida
25,14,FB,13.1252,17.1252,0.1993,0.0,5.3867,11.9689,0.0,Tensionada
25,15,GC,11.1709,15.1709,0.1993,11.9689,5.4396,21.7258,0.0,Tensionada
25,16,IC,11.1709,15.1709,0.1993,31.4828,5.4396,21.7258,0.0,Tensionada
25,17,JD,13.1252,17.1252,0.1993,43.4516,5.3867,31.4828,0.0,Tensionada
26,1,AB,11.9756,13.9756,0.2011,0.0,0.0,11.9756,0.0,Neutra
26,2,BC,9.8055,13.8055,0.2011,11.9756,0.0,21.7811,0.0,Tensionada
26,3,CD,9.8055,13.8055,0.2011,21.7811,0.0,31.5866,0.0,Tensionada
26,4,DE,11.9756,13.9756,0.2011,31.5866,0.0,43.5622,0.0,Neutra
26,5,FG,11.9776,15.9776,0.2011,0.0,5.3386,11.9756,5.559,Comprimida
26,6,GH,9.8153,13.8153,0.2011,11.9756,5.559,21.7811,5.9973,Comprimida
26,7,HI,9.8153,13.8153,0.2011,21.7811,5.9973,31.5866,5.559,Comprimida
26,8,IJ,11.9776,15.9776,0.2011,31.5866,5.559,43.5622,5.3386,Comprimida
26,9,AF,5.3386,7.3386,0.2011,0.0,0.0,0.0,5.3386,Comprimida
26,10,GB,5.559,9.559,0.2011,11.9756,5.559,11.9756,0.0,Comprimida
26,11,HC,5.9973,9.9973,0.2011,21.7811,5.9973,21.7811,0.0,Tensionada
26,12,ID,5.559,9.559,0.2011,31.5866,5.559,31.5866,0.0,Comprimida
26,13,EJ,5.3386,7.3386,0.2011,43.5622,0.0,43.5622,5.3386,Comprimida
26,14,FB,13.1117,17.1117,0.2011,0.0,5.3386,11.9756,0.0,Tensionada
26,15,GC,11.2716,15.2716,0.2011,11.9756,5.559,21.7811,0.0,Tensionada
26,16,IC,11.2716,15.2716,0.2011,31.5866,5.559,21.7811,0.0,Tensionada
26,17,JD,13.1117,17.1117,0.2011,43.5622,5.3386,31.5866,0.0,Tensionada
27,1,AB,12.0,14.0,0.2174,0.0,0.0,12.0,0.0,Neutra
27,2,BC,9.6295,13.6295,0.2174,12.0,0.0,21.6295,0.0,Tensionada
27,3,CD,9.6295,13.6295,0.2174,21.6295,0.0,31.259,0.0,Tensionada
27,4,DE,12.0,14.0,0.2174,31.259,0.0,43.259,0.0,Neutra
27,5,FG,12.0056,16.0056,0.2174,0.0,6.1506,12.0,5.7847,Comprimida
27,6,GH,9.6485,13.6485,0.2174,12.0,5.7847,21.6295,6.3895,Comprimida
27,7,HI,9.6485,13.6485,0.2174,21.6295,6.3895,31.259,5.7847,Comprimida
27,8,IJ,12.0056,16.0056,0.2174,31.259,5.7847,43.259,6.1506,Comprimida
27,9,AF,6.1506,8.1506,0.2174,0.0,0.0,0.0,6.1506,Comprimida
27,10,GB,5.7847,9.7847,0.2174,12.0,5.7847,12.0,0.0,Comprimida
27,11,HC,6.3895,10.3895,0.2174,21.6295,6.3895,21.6295,0.0,Tensionada
27,12,ID,5.7847,9.7847,0.2174,31.259,5.7847,31.259,0.0,Comprimida
27,13,EJ,6.1506,8.1506,0.2174,43.259,0.0,43.259,6.1506,Comprimida
27,14,FB,13.4844,17.4844,0.2174,0.0,6.1506,12.0,0.0,Tensionada
27,15,GC,11.2335,15.2335,0.2174,12.0,5.7847,21.6295,0.0,Tensionada
27,16,IC,11.2335,15.2335,0.2174,31.259,5.7847,21.6295,0.0,Tensionada
27,17,JD,13.4844,17.4844,0.2174,43.259,6.1506,31.259,0.0,Tensionada
28,1,AB,12.0,14.0,0.2174,0.0,0.0,12.0,0.0,Neutra
28,2,BC,9.6295,13.6295,0.2174,12.0,0.0,21.6295,0.0,Tensionada
28,3,CD,9.6295,13.6295,0.2174,21.6295,0.0,31.259,0.0,Tensionada
28,4,DE,12.0,14.0,0.2174,31.259,0.0,43.259,0.0,Neutra
28,5,FG,12.0056,16.0056,0.2174,0.0,6.1506,12.0,5.7847,Comprimida
28,6,GH,9.6485,13.6485,0.2174,12.0,5.7847,21.6295,6.3895,Comprimida
28,7,HI,9.6485,13.6485,0.2174,21.6295,6.3895,31.259,5.7847,Comprimida
28,8,IJ,12.0056,16.0056,0.2174,31.259,5.7847,43.259,6.1506,Comprimida
28,9,AF,6.1506,8.1506,0.2174,0.0,0.0,0.0,6.1506,Comprimida
28,10,GB,5.7847,9.7847,0.2174,12.0,5.7847,12.0,0.0,Comprimida
28,11,HC,6.3895,10.3895,0.2174,21.6295,6.3895,21.6295,0.0,Tensionada
28,12,ID,5.7847,9.7847,0.2174,31.259,5.7847,31.259,0.0,Comprimida
28,13,EJ,6.1506,8.1506,0.2174,43.259,0.0,43.259,6.1506,Comprimida
28,14,FB,13.4844,17.4844,0.2174,0.0,6.1506,12.0,0.0,Tensionada
28,15,GC,11.2335,15.2335,0.2174,12.0,5.7847,21.6295,0.0,Tensionada
28,16,IC,11.2335,15.2335,0.2174,31.259,5.7847,21.6295,0.0,Tensionada
28,17,JD,13.4844,17.4844,0.2174,43.259,6.1506,31.259,0.0,Tensionada
29,1,AB,12.0,14.0,0.2247,0.0,0.0,12.0,0.0,Neutra
29,2,BC,9.5531,13.5531,0.2247,12.0,0.0,21.5531,0.0,Tensionada
29,3,CD,9.5531,13.5531,0.2247,21.5531,0.0,31.1062,0.0,Tensionada
29,4,DE,12.0,14.0,0.2247,31.1062,0.0,43.1062,0.0,Neutra
29,5,FG,12.0195,16.0195,0.2247,0.0,5.0193,12.0,5.7033,Comprimida
29,6,GH,9.5789,13.5789,0.2247,12.0,5.7033,21.5531,6.4065,Comprimida
29,7,HI,9.5789,13.5789,0.2247,21.5531,6.4065,31.1062,5.7033,Comprimida
29,8,IJ,12.0195,16.0195,0.2247,31.1062,5.7033,43.1062,5.0193,Comprimida
29,9,AF,5.0193,7.0193,0.2247,0.0,0.0,0.0,5.0193,Comprimida
29,10,GB,5.7033,9.7033,0.2247,12.0,5.7033,12.0,0.0,Comprimida
29,11,HC,6.4065,10.4065,0.2247,21.5531,6.4065,21.5531,0.0,Tensionada
29,12,ID,5.7033,9.7033,0.2247,31.1062,5.7033,31.1062,0.0,Comprimida
29,13,EJ,5.0193,7.0193,0.2247,43.1062,0.0,43.1062,5.0193,Comprimida
29,14,FB,13.0074,17.0074,0.2247,0.0,5.0193,12.0,0.0,Tensionada
29,15,GC,11.1261,15.1261,0.2247,12.0,5.7033,21.5531,0.0,Tensionada
29,16,IC,11.1261,15.1261,0.2247,31.1062,5.7033,21.5531,0.0,Tensionada
29,17,JD,13.0074,17.0074,0.2247,43.1062,5.0193,31.1062,0.0,Tensionada
30,1,AB,12.0,14.0,0.2247,0.0,0.0,12.0,0.0,Neutra
30,2,BC,9.5531,13.5531,0.2247,12.0,0.0,21.5531,0.0,Tensionada
30,3,CD,9.5531,13.5531,0.2247,21.5531,0.0,31.1062,0.0,Tensionada
30,4,DE,12.0,14.0,0.2247,31.1062,0.0,43.1062,0.0,Neutra
30,5,FG,12.0195,16.0195,0.2247,0.0,5.0193,12.0,5.7033,Comprimida
30,6,GH,9.5789,13.5789,0.2247,12.0,5.7033,21.5531,6.4065,Comprimida
30,7,HI,9.5789,13.5789,0.2247,21.5531,6.4065,31.1062,5.7033,Comprimida
30,8,IJ,12.0195,16.0195,0.2247,31.1062,5.7033,43.1062,5.0193,Comprimida
30,9,AF,5.0193,7.0193,0.2247,0.0,0.0,0.0,5.0193,Comprimida
30,10,GB,5.7033,9.7033,0.2247,12.0,5.7033,12.0,0.0,Comprimida
30,11,HC,6.4065,10.4065,0.2247,21.5531,6.4065,21.5531,0.0,Tensionada
30,12,ID,5.7033,9.7033,0.2247,31.1062,5.7033,31.1062,0.0,Comprimida
30,13,EJ,5.0193,7.0193,0.2247,43.1062,0.0,43.1062,5.0193,Comprimida
30,14,FB,13.0074,17.0074,0.2247,0.0,5.0193,12.0,0.0,Tensionada
30,15,GC,11.1261,15.1261,0.2247,12.0,5.7033,21.5531,0.0,Tensionada
30,16,IC,11.1261,15.1261,0.2247,31.1062,5.7033,21.5531,0.0,Tensionada
30,17,JD,13.0074,17.0074,0.2247,43.1062,5.0193,31.1062,0.0,Tensionada
31,1,AB,12.0,14.0,0.2247,0.0,0.0,12.0,0.0,Neutra
31,2,BC,9.5531,13.5531,0.2247,12.0,0.0,21.5531,0.0,Tensionada
31,3,CD,9.5531,13.5531,0.2247,21.5531,0.0,31.1062,0.0,Tensionada
31,4,DE,12.0,14.0,0.2247,31.1062,0.0,43.1062,0.0,Neutra
31,5,FG,12.0195,16.0195,0.2247,0.0,5.0193,12.0,5.7033,Comprimida
31,6,GH,9.5789,13.5789,0.2247,12.0,5.7033,21.5531,6.4065,Comprimida
31,7,HI,9.5789,13.5789,0.2247,21.5531,6.4065,31.1062,5.7033,Comprimida
31,8,IJ,12.0195,16.0195,0.2247,31.1062,5.7033,43.1062,5.0193,Comprimida
31,9,AF,5.0193,7.0193,0.2247,0.0,0.0,0.0,5.0193,Comprimida
31,10,GB,5.7033,9.7033,0.2247,12.0,5.7033,12.0,0.0,Comprimida
31,11,HC,6.4065,10.4065,0.2247,21.5531,6.4065,21.5531,0.0,Tensionada
31,12,ID,5.7033,9.7033,0.2247,31.1062,5.7033,31.1062,0.0,Comprimida
31,13,EJ,5.0193,7.0193,0.2247,43.1062,0.0,43.1062,5.0193,Comprimida
31,14,FB,13.0074,17.0074,0.2247,0.0,5.0193,12.0,0.0,Tensionada
31,15,GC,11.1261,15.1261,0.2247,12.0,5.7033,21.5531,0.0,Tensionada
31,16,IC,11.1261,15.1261,0.2247,31.1062,5.7033,21.5531,0.0,Tensionada
31,17,JD,13.0074,17.0074,0.2247,43.1062,5.0193,31.1062,0.0,Tensionada
32,1,AB,12.0,14.0,0.2247,0.0,0.0,12.0,0.0,Neutra
32,2,BC,9.5531,13.5531,0.2247,12.0,0.0,21.5531,0.0,Tensionada
32,3,CD,9.5531,13.5531,0.2247,21.5531,0.0,31.1062,0.0,Tensionada
32,4,DE,12.0,14.0,0.2247,31.1062,0.0,43.1062,0.0,Neutra
32,5,FG,12.0195,16.0195,0.2247,0.0,5.0193,12.0,5.7033,Comprimida
32,6,GH,9.5789,13.5789,0.2247,12.0,5.7033,21.5531,6.4065,Comprimida
32,7,HI,9.5789,13.5789,0.2247,21.5531,6.4065,31.1062,5.7033,Comprimida
32,8,IJ,12.0195,16.0195,0.2247,31.1062,5.7033,43.1062,5.0193,Comprimida
32,9,AF,5.0193,7.0193,0.2247,0.0,0.0,0.0,5.0193,Comprimida
32,10,GB,5.7033,9.7033,0.2247,12.0,5.7033,12.0,0.0,Comprimida
32,11,HC,6.4065,10.4065,0.2247,21.5531,6.4065,21.5531,0.0,Tensionada
32,12,ID,5.7033,9.7033,0.2247,31.1062,5.7033,31.1062,0.0,Comprimida
32,13,EJ,5.0193,7.0193,0.2247,43.1062,0.0,43.1062,5.0193,Comprimida
32,14,FB,13.0074,17.0074,0.2247,0.0,5.0193,12.0,0.0,Tensionada
32,15,GC,11.1261,15.1261,0.2247,12.0,5.7033,21.5531,0.0,Tensionada
32,16,IC,11.1261,15.1261,0.2247,31.1062,5.7033,21.5531,0.0,Tensionada
32,17,JD,13.0074,17.0074,0.2247,43.1062,5.0193,31.1062,0.0,Tensionada
33,1,AB,11.9706,13.9706,0.226,0.0,0.0,11.9706,0.0,Neutra
33,2,BC,9.5662,13.5662,0.226,11.9706,0.0,21.5367,0.0,Tensionada
33,3,CD,9.5662,13.5662,0.226,21.5367,0.0,31.1029,0.0,Tensionada
33,4,DE,11.9706,13.9706,0.226,31.1029,0.0,43.0734,0.0,Neutra
33,5,FG,11.9729,15.9729,0.226,0.0,5.5627,11.9706,5.7973,Comprimida
33,6,GH,9.7149,13.7149,0.226,11.9706,5.7973,21.5367,7.4905,Comprimida
33,7,HI,9.7149,13.7149,0.226,21.5367,7.4905,31.1029,5.7973,Comprimida
33,8,IJ,11.9729,15.9729,0.226,31.1029,5.7973,43.0734,5.5627,Comprimida
33,9,AF,5.5627,7.5627,0.226,0.0,0.0,0.0,5.5627,Comprimida
33,10,GB,5.7973,9.7973,0.226,11.9706,5.7973,11.9706,0.0,Comprimida
33,11,HC,7.4905,11.4905,0.226,21.5367,7.4905,21.5367,0.0,Tensionada
33,12,ID,5.7973,9.7973,0.226,31.1029,5.7973,31.1029,0.0,Comprimida
33,13,EJ,5.5627,7.5627,0.226,43.0734,0.0,43.0734,5.5627,Comprimida
33,14,FB,13.1999,17.1999,0.226,0.0,5.5627,11.9706,0.0,Tensionada
33,15,GC,11.1857,15.1857,0.226,11.9706,5.7973,21.5367,0.0,Tensionada
33,16,IC,11.1857,15.1857,0.226,31.1029,5.7973,21.5367,0.0,Tensionada
33,17,JD,13.1999,17.1999,0.226,43.0734,5.5627,31.1029,0.0,Tensionada
34,1,AB,11.9706,13.9706,0.226,0.0,0.0,11.9706,0.0,Neutra
34,2,BC,9.5662,13.5662,0.226,11.9706,0.0,21.5367,0.0,Tensionada
34,3,CD,9.5662,13.5662,0.226,21.5367,0.0,31.1029,0.0,Tensionada
34,4,DE,11.9706,13.9706,0.226,31.1029,0.0,43.0734,0.0,Neutra
34,5,FG,11.9729,15.9729,0.226,0.0,5.5627,11.9706,5.7973,Comprimida
34,6,GH,9.7149,13.7149,0.226,11.9706,5.7973,21.5367,7.4905,Comprimida
34,7,HI,9.7149,13.7149,0.226,21.5367,7.4905,31.1029,5.7973,Comprimida
34,8,IJ,11.9729,15.9729,0.226,31.1029,5.7973,43.0734,5.5627,Comprimida
34,9,AF,5.5627,7.5627,0.226,0.0,0.0,0.0,5.5627,Comprimida
34,10,GB,5.7973,9.7973,0.226,11.9706,5.7973,11.9706,0.0,Comprimida
34,11,HC,7.4905,11.4905,0.226,21.5367,7.4905,21.5367,0.0,Tensionada
34,12,ID,5.7973,9.7973,0.226,31.1029,5.7973,31.1029,0.0,Comprimida
34,13,EJ,5.5627,7.5627,0.226,43.0734,0.0,43.0734,5.5627,Comprimida
34,14,FB,13.1999,17.1999,0.226,0.0,5.5627,11.9706,0.0,Tensionada
34,15,GC,11.1857,15.1857,0.226,11.9706,5.7973,21.5367,0.0,Tensionada
34,16,IC,11.1857,15.1857,0.226,31.1029,5.7973,21.5367,0.0,Tensionada
34,17,JD,13.1999,17.1999,0.226,43.0734,5.5627,31.1029,0.0,Tensionada
35,1,AB,11.9706,13.9706,0.226,0.0,0.0,11.9706,0.0,Neutra
35,2,BC,9.5662,13.5662,0.226,11.9706,0.0,21.5367,0.0,Tensionada
35,3,CD,9.5662,13.5662,0.226,21.5367,0.0,31.1029,0.0,Tensionada
35,4,DE,11.9706,13.9706,0.226,31.1029,0.0,43.0734,0.0,Neutra
35,5,FG,11.9729,15.9729,0.226,0.0,5.5627,11.9706,5.7973,Comprimida
35,6,GH,9.7149,13.7149,0.226,11.9706,5.7973,21.5367,7.4905,Comprimida
35,7,HI,9.7149,13.7149,0.226,21.5367,7.4905,31.1029,5.7973,Comprimida
35,8,IJ,11.9729,15.9729,0.226,31.1029,5.7973,43.0734,5.5627,Comprimida
35,9,AF,5.5627,7.5627,0.226,0.0,0.0,0.0,5.5627,Comprimida
35,10,GB,5.7973,9.7973,0.226,11.9706,5.7973,11.9706,0.0,Comprimida
35,11,HC,7.4905,11.4905,0.226,21.5367,7.4905,21.5367,0.0,Tensionada
35,12,ID,5.7973,9.7973,0.226,31.1029,5.7973,31.1029,0.0,Comprimida
35,13,EJ,5.5627,7.5627,0.226,43.0734,0.0,43.0734,5.5627,Comprimida
35,14,FB,13.1999,17.1999,0.226,0.0,5.5627,11.9706,0.0,Tensionada
35,15,GC,11.1857,15.1857,0.226,11.9706,5.7973,21.5367,0.0,Tensionada
35,16,IC,11.1857,15.1857,0.226,31.1029,5.7973,21.5367,0.0,Tensionada
35,17,JD,13.1999,17.1999,0.226,43.0734,5.5627,31.1029,0.0,Tensionada
36,1,AB,11.9706,13.9706,0.226,0.0,0.0,11.9706,0.0,Neutra
36,2,BC,9.5662,13.5662,0.226,11.9706,0.0,21.5367,0.0,Tensionada
36,3,CD,9.5662,13.5662,0.226,21.5367,0.0,31.1029,0.0,Tensionada
36,4,DE,11.9706,13.9706,0.226,31.1029,0.0,43.0734,0.0,Neutra
36,5,FG,11.9729,15.9729,0.226,0.0,5.5627,11.9706,5.7973,Comprimida
36,6,GH,9.7149,13.7149,0.226,11.9706,5.7973,21.5367,7.4905,Comprimida
36,7,HI,9.7149,13.7149,0.226,21.5367,7.4905,31.1029,5.7973,Comprimida
36,8,IJ,11.9729,15.9729,0.226,31.1029,5.7973,43.0734,5.5627,Comprimida
36,9,AF,5.5627,7.5627,0.226,0.0,0.0,0.0,5.5627,Comprimida
36,10,GB,5.7973,9.7973,0.226,11.9706,5.7973,11.9706,0.0,Comprimida
36,11,HC,7.4905,11.4905,0.226,21.5367,7.4905,21.5367,0.0,Tensionada
36,12,ID,5.7973,9.7973,0.226,31.1029,5.7973,31.1029,0.0,Comprimida
36,13,EJ,5.5627,7.5627,0.226,43.0734,0.0,43.0734,5.5627,Comprimida
36,14,FB,13.1999,17.1999,0.226,0.0,5.5627,11.9706,0.0,Tensionada
