geração,Id_Barra,Nome_Barra,Tamanho Geometrico (cm),Tamanho de Corte (cm),Fitness,No1_X,No1_Y,No2_X,No2_Y
61,12,ID,6.2695,10.2695,0.2558,31.1666,6.2695,31.1666,0.0
61,13,EJ,5.7946,7.7946,0.2558,43.0915,0.0,43.0915,5.7946
61,14,FB,13.2582,17.2582,0.2558,0.0,5.7946,11.9249,0.0
61,15,GC,11.4833,15.4833,0.2558,11.9249,6.2695,21.5457,0.0
61,16,IC,11.4833,15.4833,0.2558,31.1666,6.2695,21.5457,0.0
61,17,JD,13.2582,17.2582,0.2558,43.0915,5.7946,31.1666,0.0
62,1,AB,11.9249,13.9249,0.2558,0.0,0.0,11.9249,0.0
62,2,BC,9.6208,13.6208,0.2558,11.9249,0.0,21.5457,0.0
62,3,CD,9.6208,13.6208,0.2558,21.5457,0.0,31.1666,0.0
62,4,DE,11.9249,13.9249,0.2558,31.1666,0.0,43.0915,0.0
62,5,FG,11.9344,15.9344,0.2558,0.0,5.7946,11.9249,6.2695
62,6,GH,9.6909,13.6909,0.2558,11.9249,6.2695,21.5457,7.4328
62,7,HI,9.6909,13.6909,0.2558,21.5457,7.4328,31.1666,6.2695
62,8,IJ,11.9344,15.9344,0.2558,31.1666,6.2695,43.0915,5.7946
62,9,AF,5.7946,7.7946,0.2558,0.0,0.0,0.0,5.7946
62,10,GB,6.2695,10.2695,0.2558,11.9249,6.2695,11.9249,0.0
62,11,HC,7.4328,11.4328,0.2558,21.5457,7.4328,21.5457,0.0
62,12,ID,6.2695,10.2695,0.2558,31.1666,6.2695,31.1666,0.0
62,13,EJ,5.7946,7.7946,0.2558,43.0915,0.0,43.0915,5.7946
62,14,FB,13.2582,17.2582,0.2558,0.0,5.7946,11.9249,0.0
62,15,GC,11.4833,15.4833,0.2558,11.9249,6.2695,21.5457,0.0
62,16,IC,11.4833,15.4833,0.2558,31.1666,6.2695,21.5457,0.0
62,17,JD,13.2582,17.2582,0.2558,43.0915,5.7946,31.1666,0.0
63,1,AB,11.9249,13.9249,0.2558,0.0,0.0,11.9249,0.0
63,2,BC,9.6208,13.6208,0.2558,11.9249,0.0,21.5457,0.0
63,3,CD,9.6208,13.6208,0.2558,21.5457,0.0,31.1666,0.0
63,4,DE,11.9249,13.9249,0.2558,31.1666,0.0,43.0915,0.0
63,5,FG,11.9344,15.9344,0.2558,0.0,5.7946,11.9249,6.2695
63,6,GH,9.6909,13.6909,0.2558,11.9249,6.2695,21.5457,7.4328
63,7,HI,9.6909,13.6909,0.2558,21.5457,7.4328,31.1666,6.2695
63,8,IJ,11.9344,15.9344,0.2558,31.1666,6.2695,43.0915,5.7946
63,9,AF,5.7946,7.7946,0.2558,0.0,0.0,0.0,5.7946
63,10,GB,6.2695,10.2695,0.2558,11.9249,6.2695,11.9249,0.0
63,11,HC,7.4328,11.4328,0.2558,21.5457,7.4328,21.5457,0.0
63,12,ID,6.2695,10.2695,0.2558,31.1666,6.2695,31.1666,0.0
63,13,EJ,5.7946,7.7946,0.2558,43.0915,0.0,43.0915,5.7946
63,14,FB,13.2582,17.2582,0.2558,0.0,5.7946,11.9249,0.0
63,15,GC,11.4833,15.4833,0.2558,11.9249,6.2695,21.5457,0.0
63,16,IC,11.4833,15.4833,0.2558,31.1666,6.2695,21.5457,0.0
63,17,JD,13.2582,17.2582,0.2558,43.0915,5.7946,31.1666,0.0
64,1,AB,11.9249,13.9249,0.2558,0.0,0.0,11.9249,0.0
64,2,BC,9.6208,13.6208,0.2558,11.9249,0.0,21.5457,0.0
64,3,CD,9.6208,13.6208,0.2558,21.5457,0.0,31.1666,0.0
64,4,DE,11.9249,13.9249,0.2558,31.1666,0.0,43.0915,0.0
64,5,FG,11.9344,15.9344,0.2558,0.0,5.7946,11.9249,6.2695
64,6,GH,9.6909,13.6909,0.2558,11.9249,6.2695,21.5457,7.4328
64,7,HI,9.6909,13.6909,0.2558,21.5457,7.4328,31.1666,6.2695
64,8,IJ,11.9344,15.9344,0.2558,31.1666,6.2695,43.0915,5.7946
64,9,AF,5.7946,7.7946,0.2558,0.0,0.0,0.0,5.7946
64,10,GB,6.2695,10.2695,0.2558,11.9249,6.2695,11.9249,0.0
64,11,HC,7.4328,11.4328,0.2558,21.5457,7.4328,21.5457,0.0
64,12,ID,6.2695,10.2695,0.2558,31.1666,6.2695,31.1666,0.0
64,13,EJ,5.7946,7.7946,0.2558,43.0915,0.0,43.0915,5.7946
64,14,FB,13.2582,17.2582,0.2558,0.0,5.7946,11.9249,0.0
64,15,GC,11.4833,15.4833,0.2558,11.9249,6.2695,21.5457,0.0
64,16,IC,11.4833,15.4833,0.2558,31.1666,6.2695,21.5457,0.0
64,17,JD,13.2582,17.2582,0.2558,43.0915,5.7946,31.1666,0.0
65,1,AB,11.9638,13.9638,0.2559,0.0,0.0,11.9638,0.0
65,2,BC,9.5767,13.5767,0.2559,11.9638,0.0,21.5405,0.0
65,3,CD,9.5767,13.5767,0.2559,21.5405,0.0,31.1172,0.0
65,4,DE,11.9638,13.9638,0.2559,31.1172,0.0,43.081,0.0
65,5,FG,11.9779,15.9779,0.2559,0.0,5.7062,11.9638,6.2879
65,6,GH,9.633,13.633,0.2559,11.9638,6.2879,21.5405,7.3275
65,7,HI,9.633,13.633,0.2559,21.5405,7.3275,31.1172,6.2879
65,8,IJ,11.9779,15.9779,0.2559,31.1172,6.2879,43.081,5.7062
65,9,AF,5.7062,7.7062,0.2559,0.0,0.0,0.0,5.7062
65,10,GB,6.2879,10.2879,0.2559,11.9638,6.2879,11.9638,0.0
65,11,HC,7.3275,11.3275,0.2559,21.5405,7.3275,21.5405,0.0
65,12,ID,6.2879,10.2879,0.2559,31.1172,6.2879,31.1172,0.0
65,13,EJ,5.7062,7.7062,0.2559,43.081,0.0,43.081,5.7062
65,14,FB,13.2549,17.2549,0.2559,0.0,5.7062,11.9638,0.0
65,15,GC,11.4565,15.4565,0.2559,11.9638,6.2879,21.5405,0.0
65,16,IC,11.4565,15.4565,0.2559,31.1172,6.2879,21.5405,0.0
65,17,JD,13.2549,17.2549,0.2559,43.081,5.7062,31.1172,0.0
66,1,AB,11.9638,13.9638,0.2559,0.0,0.0,11.9638,0.0
66,2,BC,9.5767,13.5767,0.2559,11.9638,0.0,21.5405,0.0
66,3,CD,9.5767,13.5767,0.2559,21.5405,0.0,31.1172,0.0
66,4,DE,11.9638,13.9638,0.2559,31.1172,0.0,43.081,0.0
66,5,FG,11.9779,15.9779,0.2559,0.0,5.7062,11.9638,6.2879
66,6,GH,9.633,13.633,0.2559,11.9638,6.2879,21.5405,7.3275
66,7,HI,9.633,13.633,0.2559,21.5405,7.3275,31.1172,6.2879
66,8,IJ,11.9779,15.9779,0.2559,31.1172,6.2879,43.081,5.7062
66,9,AF,5.7062,7.7062,0.2559,0.0,0.0,0.0,5.7062
66,10,GB,6.2879,10.2879,0.2559,11.9638,6.2879,11.9638,0.0
66,11,HC,7.3275,11.3275,0.2559,21.5405,7.3275,21.5405,0.0
66,12,ID,6.2879,10.2879,0.2559,31.1172,6.2879,31.1172,0.0
66,13,EJ,5.7062,7.7062,0.2559,43.081,0.0,43.081,5.7062
66,14,FB,13.2549,17.2549,0.2559,0.0,5.7062,11.9638,0.0
66,15,GC,11.4565,15.4565,0.2559,11.9638,6.2879,21.5405,0.0
66,16,IC,11.4565,15.4565,0.2559,31.1172,6.2879,21.5405,0.0
66,17,JD,13.2549,17.2549,0.2559,43.081,5.7062,31.1172,0.0
67,1,AB,11.9873,13.9873,0.2561,0.0,0.0,11.9873,0.0
67,2,BC,9.533,13.533,0.2561,11.9873,0.0,21.5203,0.0
67,3,CD,9.533,13.533,0.2561,21.5203,0.0,31.0533,0.0
67,4,DE,11.9873,13.9873,0.2561,31.0533,0.0,43.0406,0.0
67,5,FG,12.0051,16.0051,0.2561,0.0,5.6514,11.9873,6.3062
67,6,GH,9.5874,13.5874,0.2561,11.9873,6.3062,21.5203,7.3256
67,7,HI,9.5874,13.5874,0.2561,21.5203,7.3256,31.0533,6.3062
67,8,IJ,12.0051,16.0051,0.2561,31.0533,6.3062,43.0406,5.6514
67,9,AF,5.6514,7.6514,0.2561,0.0,0.0,0.0,5.6514
67,10,GB,6.3062,10.3062,0.2561,11.9873,6.3062,11.9873,0.0
67,11,HC,7.3256,11.3256,0.2561,21.5203,7.3256,21.5203,0.0
67,12,ID,6.3062,10.3062,0.2561,31.0533,6.3062,31.0533,0.0
67,13,EJ,5.6514,7.6514,0.2561,43.0406,0.0,43.0406,5.6514
67,14,FB,13.2526,17.2526,0.2561,0.0,5.6514,11.9873,0.0
67,15,GC,11.4301,15.4301,0.2561,11.9873,6.3062,21.5203,0.0
67,16,IC,11.4301,15.4301,0.2561,31.0533,6.3062,21.5203,0.0
67,17,JD,13.2526,17.2526,0.2561,43.0406,5.6514,31.0533,0.0
68,1,AB,11.9873,13.9873,0.2561,0.0,0.0,11.9873,0.0
68,2,BC,9.533,13.533,0.2561,11.9873,0.0,21.5203,0.0
68,3,CD,9.533,13.533,0.2561,21.5203,0.0,31.0533,0.0
68,4,DE,11.9873,13.9873,0.2561,31.0533,0.0,43.0406,0.0
68,5,FG,12.0051,16.0051,0.2561,0.0,5.6514,11.9873,6.3062
68,6,GH,9.5874,13.5874,0.2561,11.9873,6.3062,21.5203,7.3256
68,7,HI,9.5874,13.5874,0.2561,21.5203,7.3256,31.0533,6.3062
68,8,IJ,12.0051,16.0051,0.2561,31.0533,6.3062,43.0406,5.6514
68,9,AF,5.6514,7.6514,0.2561,0.0,0.0,0.0,5.6514
68,10,GB,6.3062,10.3062,0.2561,11.9873,6.3062,11.9873,0.0
68,11,HC,7.3256,11.3256,0.2561,21.5203,7.3256,21.5203,0.0
68,12,ID,6.3062,10.3062,0.2561,31.0533,6.3062,31.0533,0.0
68,13,EJ,5.6514,7.6514,0.2561,43.0406,0.0,43.0406,5.6514
68,14,FB,13.2526,17.2526,0.2561,0.0,5.6514,11.9873,0.0
68,15,GC,11.4301,15.4301,0.2561,11.9873,6.3062,21.5203,0.0
68,16,IC,11.4301,15.4301,0.2561,31.0533,6.3062,21.5203,0.0
68,17,JD,13.2526,17.2526,0.2561,43.0406,5.6514,31.0533,0.0
69,1,AB,11.9873,13.9873,0.2561,0.0,0.0,11.9873,0.0
69,2,BC,9.533,13.533,0.2561,11.9873,0.0,21.5203,0.0
69,3,CD,9.533,13.533,0.2561,21.5203,0.0,31.0533,0.0
69,4,DE,11.9873,13.9873,0.2561,31.0533,0.0,43.0406,0.0
69,5,FG,12.0051,16.0051,0.2561,0.0,5.6514,11.9873,6.3062
69,6,GH,9.5874,13.5874,0.2561,11.9873,6.3062,21.5203,7.3256
69,7,HI,9.5874,13.5874,0.2561,21.5203,7.3256,31.0533,6.3062
69,8,IJ,12.0051,16.0051,0.2561,31.0533,6.3062,43.0406,5.6514
69,9,AF,5.6514,7.6514,0.2561,0.0,0.0,0.0,5.6514
69,10,GB,6.3062,10.3062,0.2561,11.9873,6.3062,11.9873,0.0
69,11,HC,7.3256,11.3256,0.2561,21.5203,7.3256,21.5203,0.0
69,12,ID,6.3062,10.3062,0.2561,31.0533,6.3062,31.0533,0.0
69,13,EJ,5.6514,7.6514,0.2561,43.0406,0.0,43.0406,5.6514
69,14,FB,13.2526,17.2526,0.2561,0.0,5.6514,11.9873,0.0
69,15,GC,11.4301,15.4301,0.2561,11.9873,6.3062,21.5203,0.0
69,16,IC,11.4301,15.4301,0.2561,31.0533,6.3062,21.5203,0.0
69,17,JD,13.2526,17.2526,0.2561,43.0406,5.6514,31.0533,0.0
70,1,AB,11.9873,13.9873,0.2561,0.0,0.0,11.9873,0.0
70,2,BC,9.533,13.533,0.2561,11.9873,0.0,21.5203,0.0
70,3,CD,9.533,13.533,0.2561,21.5203,0.0,31.0533,0.0
70,4,DE,11.9873,13.9873,0.2561,31.0533,0.0,43.0406,0.0
70,5,FG,12.0051,16.0051,0.2561,0.0,5.6514,11.9873,6.3062
70,6,GH,9.5874,13.5874,0.2561,11.9873,6.3062,21.5203,7.3256
70,7,HI,9.5874,13.5874,0.2561,21.5203,7.3256,31.0533,6.3062
70,8,IJ,12.0051,16.0051,0.2561,31.0533,6.3062,43.0406,5.6514
70,9,AF,5.6514,7.6514,0.2561,0.0,0.0,0.0,5.6514
70,10,GB,6.3062,10.3062,0.2561,11.9873,6.3062,11.9873,0.0
70,11,HC,7.3256,11.3256,0.2561,21.5203,7.3256,21.5203,0.0
70,12,ID,6.3062,10.3062,0.2561,31.0533,6.3062,31.0533,0.0
70,13,EJ,5.6514,7.6514,0.2561,43.0406,0.0,43.0406,5.6514
70,14,FB,13.2526,17.2526,0.2561,0.0,5.6514,11.9873,0.0
70,15,GC,11.4301,15.4301,0.2561,11.9873,6.3062,21.5203,0.0
70,16,IC,11.4301,15.4301,0.2561,31.0533,6.3062,21.5203,0.0
70,17,JD,13.2526,17.2526,0.2561,43.0406,5.6514,31.0533,0.0
71,1,AB,11.9898,13.9898,0.2562,0.0,0.0,11.9898,0.0
71,2,BC,9.531,13.531,0.2562,11.9898,0.0,21.5208,0.0
71,3,CD,9.531,13.531,0.2562,21.5208,0.0,31.0519,0.0
71,4,DE,11.9898,13.9898,0.2562,31.0519,0.0,43.0416,0.0
71,5,FG,12.0085,16.0085,0.2562,0.0,5.6446,11.9898,6.314
71,6,GH,9.5852,13.5852,0.2562,11.9898,6.314,21.5208,7.3316
71,7,HI,9.5852,13.5852,0.2562,21.5208,7.3316,31.0519,6.314
71,8,IJ,12.0085,16.0085,0.2562,31.0519,6.314,43.0416,5.6446
71,9,AF,5.6446,7.6446,0.2562,0.0,0.0,0.0,5.6446
71,10,GB,6.314,10.314,0.2562,11.9898,6.314,11.9898,0.0
71,11,HC,7.3316,11.3316,0.2562,21.5208,7.3316,21.5208,0.0
71,12,ID,6.314,10.314,0.2562,31.0519,6.314,31.0519,0.0
71,13,EJ,5.6446,7.6446,0.2562,43.0416,0.0,43.0416,5.6446
71,14,FB,13.2521,17.2521,0.2562,0.0,5.6446,11.9898,0.0
71,15,GC,11.4327,15.4327,0.2562,11.9898,6.314,21.5208,0.0
71,16,IC,11.4327,15.4327,0.2562,31.0519,6.314,21.5208,0.0
71,17,JD,13.2521,17.2521,0.2562,43.0416,5.6446,31.0519,0.0
72,1,AB,11.9898,13.9898,0.2562,0.0,0.0,11.9898,0.0
72,2,BC,9.531,13.531,0.2562,11.9898,0.0,21.5208,0.0
72,3,CD,9.531,13.531,0.2562,21.5208,0.0,31.0519,0.0
72,4,DE,11.9898,13.9898,0.2562,31.0519,0.0,43.0416,0.0
72,5,FG,12.0085,16.0085,0.2562,0.0,5.6446,11.9898,6.314
72,6,GH,9.5852,13.5852,0.2562,11.9898,6.314,21.5208,7.3316
72,7,HI,9.5852,13.5852,0.2562,21.5208,7.3316,31.0519,6.314
72,8,IJ,12.0085,16.0085,0.2562,31.0519,6.314,43.0416,5.6446
72,9,AF,5.6446,7.6446,0.2562,0.0,0.0,0.0,5.6446
72,10,GB,6.314,10.314,0.2562,11.9898,6.314,11.9898,0.0
72,11,HC,7.3316,11.3316,0.2562,21.5208,7.3316,21.5208,0.0
72,12,ID,6.314,10.314,0.2562,31.0519,6.314,31.0519,0.0
72,13,EJ,5.6446,7.6446,0.2562,43.0416,0.0,43.0416,5.6446
72,14,FB,13.2521,17.2521,0.2562,0.0,5.6446,11.9898,0.0
72,15,GC,11.4327,15.4327,0.2562,11.9898,6.314,21.5208,0.0
72,16,IC,11.4327,15.4327,0.2562,31.0519,6.314,21.5208,0.0
72,17,JD,13.2521,17.2521,0.2562,43.0416,5.6446,31.0519,0.0
73,1,AB,11.9551,13.9551,0.2568,0.0,0.0,11.9551,0.0
73,2,BC,9.589,13.589,0.2568,11.9551,0.0,21.5441,0.0
73,3,CD,9.589,13.589,0.2568,21.5441,0.0,31.1331,0.0
73,4,DE,11.9551,13.9551,0.2568,31.1331,0.0,43.0882,0.0
73,5,FG,11.9689,15.9689,0.2568,0.0,5.7467,11.9551,6.3208
73,6,GH,9.6483,13.6483,0.2568,11.9551,6.3208,21.5441,7.3886
73,7,HI,9.6483,13.6483,0.2568,21.5441,7.3886,31.1331,6.3208
73,8,IJ,11.9689,15.9689,0.2568,31.1331,6.3208,43.0882,5.7467
73,9,AF,5.7467,7.7467,0.2568,0.0,0.0,0.0,5.7467
73,10,GB,6.3208,10.3208,0.2568,11.9551,6.3208,11.9551,0.0
73,11,HC,7.3886,11.3886,0.2568,21.5441,7.3886,21.5441,0.0
73,12,ID,6.3208,10.3208,0.2568,31.1331,6.3208,31.1331,0.0
73,13,EJ,5.7467,7.7467,0.2568,43.0882,0.0,43.0882,5.7467
73,14,FB,13.2646,17.2646,0.2568,0.0,5.7467,11.9551,0.0
73,15,GC,11.4849,15.4849,0.2568,11.9551,6.3208,21.5441,0.0
73,16,IC,11.4849,15.4849,0.2568,31.1331,6.3208,21.5441,0.0
73,17,JD,13.2646,17.2646,0.2568,43.0882,5.7467,31.1331,0.0
74,1,AB,11.9551,13.9551,0.2568,0.0,0.0,11.9551,0.0
74,2,BC,9.589,13.589,0.2568,11.9551,0.0,21.5441,0.0
74,3,CD,9.589,13.589,0.2568,21.5441,0.0,31.1331,0.0
74,4,DE,11.9551,13.9551,0.2568,31.1331,0.0,43.0882,0.0
74,5,FG,11.9689,15.9689,0.2568,0.0,5.7467,11.9551,6.3208
74,6,GH,9.6483,13.6483,0.2568,11.9551,6.3208,21.5441,7.3886
74,7,HI,9.6483,13.6483,0.2568,21.5441,7.3886,31.1331,6.3208
74,8,IJ,11.9689,15.9689,0.2568,31.1331,6.3208,43.0882,5.7467
74,9,AF,5.7467,7.7467,0.2568,0.0,0.0,0.0,5.7467
74,10,GB,6.3208,10.3208,0.2568,11.9551,6.3208,11.9551,0.0
74,11,HC,7.3886,11.3886,0.2568,21.5441,7.3886,21.5441,0.0
74,12,ID,6.3208,10.3208,0.2568,31.1331,6.3208,31.1331,0.0
74,13,EJ,5.7467,7.7467,0.2568,43.0882,0.0,43.0882,5.7467
74,14,FB,13.2646,17.2646,0.2568,0.0,5.7467,11.9551,0.0
74,15,GC,11.4849,15.4849,0.2568,11.9551,6.3208,21.5441,0.0
74,16,IC,11.4849,15.4849,0.2568,31.1331,6.3208,21.5441,0.0
74,17,JD,13.2646,17.2646,0.2568,43.0882,5.7467,31.1331,0.0
75,1,AB,11.9551,13.9551,0.2568,0.0,0.0,11.9551,0.0
75,2,BC,9.589,13.589,0.2568,11.9551,0.0,21.5441,0.0
75,3,CD,9.589,13.589,0.2568,21.5441,0.0,31.1331,0.0
75,4,DE,11.9551,13.9551,0.2568,31.1331,0.0,43.0882,0.0
75,5,FG,11.9689,15.9689,0.2568,0.0,5.7467,11.9551,6.3208
75,6,GH,9.6483,13.6483,0.2568,11.9551,6.3208,21.5441,7.3886
75,7,HI,9.6483,13.6483,0.2568,21.5441,7.3886,31.1331,6.3208
75,8,IJ,11.9689,15.9689,0.2568,31.1331,6.3208,43.0882,5.7467
75,9,AF,5.7467,7.7467,0.2568,0.0,0.0,0.0,5.7467
75,10,GB,6.3208,10.3208,0.2568,11.9551,6.3208,11.9551,0.0
75,11,HC,7.3886,11.3886,0.2568,21.5441,7.3886,21.5441,0.0
75,12,ID,6.3208,10.3208,0.2568,31.1331,6.3208,31.1331,0.0
75,13,EJ,5.7467,7.7467,0.2568,43.0882,0.0,43.0882,5.7467
75,14,FB,13.2646,17.2646,0.2568,0.0,5.7467,11.9551,0.0
75,15,GC,11.4849,15.4849,0.2568,11.9551,6.3208,21.5441,0.0
75,16,IC,11.4849,15.4849,0.2568,31.1331,6.3208,21.5441,0.0
75,17,JD,13.2646,17.2646,0.2568,43.0882,5.7467,31.1331,0.0
76,1,AB,11.9551,13.9551,0.2568,0.0,0.0,11.9551,0.0
76,2,BC,9.589,13.589,0.2568,11.9551,0.0,21.5441,0.0
76,3,CD,9.589,13.589,0.2568,21.5441,0.0,31.1331,0.0
76,4,DE,11.9551,13.9551,0.2568,31.1331,0.0,43.0882,0.0
76,5,FG,11.9689,15.9689,0.2568,0.0,5.7467,11.9551,6.3208
76,6,GH,9.6483,13.6483,0.2568,11.9551,6.3208,21.5441,7.3886
76,7,HI,9.6483,13.6483,0.2568,21.5441,7.3886,31.1331,6.3208
76,8,IJ,11.9689,15.9689,0.2568,31.1331,6.3208,43.0882,5.7467
76,9,AF,5.7467,7.7467,0.2568,0.0,0.0,0.0,5.7467
76,10,GB,6.3208,10.3208,0.2568,11.9551,6.3208,11.9551,0.0
76,11,HC,7.3886,11.3886,0.2568,21.5441,7.3886,21.5441,0.0
76,12,ID,6.3208,10.3208,0.2568,31.1331,6.3208,31.1331,0.0
76,13,EJ,5.7467,7.7467,0.2568,43.0882,0.0,43.0882,5.7467
76,14,FB,13.2646,17.2646,0.2568,0.0,5.7467,11.9551,0.0
76,15,GC,11.4849,15.4849,0.2568,11.9551,6.3208,21.5441,0.0
76,16,IC,11.4849,15.4849,0.2568,31.1331,6.3208,21.5441,0.0
76,17,JD,13.2646,17.2646,0.2568,43.0882,5.7467,31.1331,0.0
77,1,AB,12.0,14.0,0.2684,0.0,0.0,12.0,0.0
77,2,BC,9.5081,13.5081,0.2684,12.0,0.0,21.5081,0.0
77,3,CD,9.5081,13.5081,0.2684,21.5081,0.0,31.0161,0.0
77,4,DE,12.0,14.0,0.2684,31.0161,0.0,43.0161,0.0
77,5,FG,12.049,16.049,0.2684,0.0,5.6414,12.0,6.7267
77,6,GH,9.5684,13.5684,0.2684,12.0,6.7267,21.5081,7.8
77,7,HI,9.5684,13.5684,0.2684,21.5081,7.8,31.0161,6.7267
77,8,IJ,12.049,16.049,0.2684,31.0161,6.7267,43.0161,5.6414
77,9,AF,5.6414,7.6414,0.2684,0.0,0.0,0.0,5.6414
77,10,GB,6.7267,10.7267,0.2684,12.0,6.7267,12.0,0.0
77,11,HC,7.8,11.8,0.2684,21.5081,7.8,21.5081,0.0
77,12,ID,6.7267,10.7267,0.2684,31.0161,6.7267,31.0161,0.0
77,13,EJ,5.6414,7.6414,0.2684,43.0161,0.0,43.0161,5.6414
77,14,FB,13.2599,17.2599,0.2684,0.0,5.6414,12.0,0.0
77,15,GC,11.647,15.647,0.2684,12.0,6.7267,21.5081,0.0
77,16,IC,11.647,15.647,0.2684,31.0161,6.7267,21.5081,0.0
77,17,JD,13.2599,17.2599,0.2684,43.0161,5.6414,31.0161,0.0
78,1,AB,12.0,14.0,0.2684,0.0,0.0,12.0,0.0
78,2,BC,9.5081,13.5081,0.2684,12.0,0.0,21.5081,0.0
78,3,CD,9.5081,13.5081,0.2684,21.5081,0.0,31.0161,0.0
78,4,DE,12.0,14.0,0.2684,31.0161,0.0,43.0161,0.0
78,5,FG,12.049,16.049,0.2684,0.0,5.6414,12.0,6.7267
78,6,GH,9.5684,13.5684,0.2684,12.0,6.7267,21.5081,7.8
78,7,HI,9.5684,13.5684,0.2684,21.5081,7.8,31.0161,6.7267
78,8,IJ,12.049,16.049,0.2684,31.0161,6.7267,43.0161,5.6414
78,9,AF,5.6414,7.6414,0.2684,0.0,0.0,0.0,5.6414
78,10,GB,6.7267,10.7267,0.2684,12.0,6.7267,12.0,0.0
78,11,HC,7.8,11.8,0.2684,21.5081,7.8,21.5081,0.0
78,12,ID,6.7267,10.7267,0.2684,31.0161,6.7267,31.0161,0.0
78,13,EJ,5.6414,7.6414,0.2684,43.0161,0.0,43.0161,5.6414
78,14,FB,13.2599,17.2599,0.2684,0.0,5.6414,12.0,0.0
78,15,GC,11.647,15.647,0.2684,12.0,6.7267,21.5081,0.0
78,16,IC,11.647,15.647,0.2684,31.0161,6.7267,21.5081,0.0
78,17,JD,13.2599,17.2599,0.2684,43.0161,5.6414,31.0161,0.0
79,1,AB,12.0,14.0,0.2684,0.0,0.0,12.0,0.0
79,2,BC,9.5081,13.5081,0.2684,12.0,0.0,21.5081,0.0
79,3,CD,9.5081,13.5081,0.2684,21.5081,0.0,31.0161,0.0
79,4,DE,12.0,14.0,0.2684,31.0161,0.0,43.0161,0.0
79,5,FG,12.049,16.049,0.2684,0.0,5.6414,12.0,6.7267
79,6,GH,9.5684,13.5684,0.2684,12.0,6.7267,21.5081,7.8
79,7,HI,9.5684,13.5684,0.2684,21.5081,7.8,31.0161,6.7267
79,8,IJ,12.049,16.049,0.2684,31.0161,6.7267,43.0161,5.6414
79,9,AF,5.6414,7.6414,0.2684,0.0,0.0,0.0,5.6414
79,10,GB,6.7267,10.7267,0.2684,12.0,6.7267,12.0,0.0
79,11,HC,7.8,11.8,0.2684,21.5081,7.8,21.5081,0.0
79,12,ID,6.7267,10.7267,0.2684,31.0161,6.7267,31.0161,0.0
79,13,EJ,5.6414,7.6414,0.2684,43.0161,0.0,43.0161,5.6414
79,14,FB,13.2599,17.2599,0.2684,0.0,5.6414,12.0,0.0
79,15,GC,11.647,15.647,0.2684,12.0,6.7267,21.5081,0.0
79,16,IC,11.647,15.647,0.2684,31.0161,6.7267,21.5081,0.0
79,17,JD,13.2599,17.2599,0.2684,43.0161,5.6414,31.0161,0.0
80,1,AB,12.0,14.0,0.2684,0.0,0.0,12.0,0.0
80,2,BC,9.5081,13.5081,0.2684,12.0,0.0,21.5081,0.0
80,3,CD,9.5081,13.5081,0.2684,21.5081,0.0,31.0161,0.0
80,4,DE,12.0,14.0,0.2684,31.0161,0.0,43.0161,0.0
80,5,FG,12.049,16.049,0.2684,0.0,5.6414,12.0,6.7267
80,6,GH,9.5684,13.5684,0.2684,12.0,6.7267,21.5081,7.8
80,7,HI,9.5684,13.5684,0.2684,21.5081,7.8,31.0161,6.7267
80,8,IJ,12.049,16.049,0.2684,31.0161,6.7267,43.0161,5.6414
80,9,AF,5.6414,7.6414,0.2684,0.0,0.0,0.0,5.6414
80,10,GB,6.7267,10.7267,0.2684,12.0,6.7267,12.0,0.0
80,11,HC,7.8,11.8,0.2684,21.5081,7.8,21.5081,0.0
80,12,ID,6.7267,10.7267,0.2684,31.0161,6.7267,31.0161,0.0
80,13,EJ,5.6414,7.6414,0.2684,43.0161,0.0,43.0161,5.6414
80,14,FB,13.2599,17.2599,0.2684,0.0,5.6414,12.0,0.0
80,15,GC,11.647,15.647,0.2684,12.0,6.7267,21.5081,0.0
80,16,IC,11.647,15.647,0.2684,31.0161,6.7267,21.5081,0.0
80,17,JD,13.2599,17.2599,0.2684,43.0161,5.6414,31.0161,0.0
81,1,AB,12.0,14.0,0.2684,0.0,0.0,12.0,0.0
81,2,BC,9.5081,13.5081,0.2684,12.0,0.0,21.5081,0.0
81,3,CD,9.5081,13.5081,0.2684,21.5081,0.0,31.0161,0.0
81,4,DE,12.0,14.0,0.2684,31.0161,0.0,43.0161,0.0
81,5,FG,12.049,16.049,0.2684,0.0,5.6414,12.0,6.7267
81,6,GH,9.5684,13.5684,0.2684,12.0,6.7267,21.5081,7.8
81,7,HI,9.5684,13.5684,0.2684,21.5081,7.8,31.0161,6.7267
81,8,IJ,12.049,16.049,0.2684,31.0161,6.7267,43.0161,5.6414
81,9,AF,5.6414,7.6414,0.2684,0.0,0.0,0.0,5.6414
81,10,GB,6.7267,10.7267,0.2684,12.0,6.7267,12.0,0.0
81,11,HC,7.8,11.8,0.2684,21.5081,7.8,21.5081,0.0
81,12,ID,6.7267,10.7267,0.2684,31.0161,6.7267,31.0161,0.0
81,13,EJ,5.6414,7.6414,0.2684,43.0161,0.0,43.0161,5.6414
81,14,FB,13.2599,17.2599,0.2684,0.0,5.6414,12.0,0.0
81,15,GC,11.647,15.647,0.2684,12.0,6.7267,21.5081,0.0
81,16,IC,11.647,15.647,0.2684,31.0161,6.7267,21.5081,0.0
81,17,JD,13.2599,17.2599,0.2684,43.0161,5.6414,31.0161,0.0
